requirement_id,equipment_id,discipline,parameter_key,value_text,value_number,unit,datum,value_origin,status,source_id,source_locator,blocks_release,notes
REQ-DRAINCUST-001,DRAIN-CUSTOM-001,PLUM/DET1/INT1,vendor_profile,https://www.xiaohongshu.com/user/profile/61137f3c000000000100af65,,,,user_input,confirmed,OWNER-PLUM-CUSTOM-DRAIN-20260817,业主 2026-08-17 确认,no,稳定主页 URL；账号主体待订单核验
REQ-DRAINCUST-002,DRAIN-CUSTOM-001,PLUM/DET1/INT1,assembly_direction,水母地漏/中央集水器＋托克乐思网＋线性地漏排水渠,,,,user_input,confirmed,OWNER-PLUM-CUSTOM-DRAIN-20260817,业主 2026-08-17 确认,no,业主确认组合方向；不是准确产品型号
REQ-DRAINCUST-003,DRAIN-CUSTOM-001,PLUM/DET1/INT1,component_models,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：逐组件准确品牌/型号/材质/表面和订单组件表。
REQ-DRAINCUST-004,DRAIN-CUSTOM-001,PLUM/DET1/INT1,quantity,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：逐卫生间数量表。
REQ-DRAINCUST-005,DRAIN-CUSTOM-001,PLUM/DET1/INT1,room_mapping,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：主卫/客卫等逐空间映射。
REQ-DRAINCUST-006,DRAIN-CUSTOM-001,PLUM/DET1/INT1,shop_drawing,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：商家签认项目 shop drawing。
REQ-DRAINCUST-007,DRAIN-CUSTOM-001,PLUM/DET1/INT1,overall_dimensions,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：总长、宽、深及组件包络。
REQ-DRAINCUST-008,DRAIN-CUSTOM-001,PLUM/DET1/INT1,outlet_nominal_diameter,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：准确排水口径和连接制式。
REQ-DRAINCUST-009,DRAIN-CUSTOM-001,PLUM/DET1/INT1,outlet_orientation,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：出水方向与现场连接剖面。
REQ-DRAINCUST-010,DRAIN-CUSTOM-001,PLUM/DET1/INT1,water_seal_depth,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：同型号水封构造与深度。
REQ-DRAINCUST-011,DRAIN-CUSTOM-001,PLUM/DET1/INT1,design_flow_rate,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：厂家设计/测试流量及适用边界。
REQ-DRAINCUST-012,DRAIN-CUSTOM-001,PLUM/DET1/INT1,waterproof_flange_and_build_up,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：防水法兰/翼环、找平层与完成面适用范围。
REQ-DRAINCUST-013,DRAIN-CUSTOM-001,PLUM/DET1/INT1,finish_level_and_slope_interface,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：完成标高、坡向、拼接与公差。
REQ-DRAINCUST-014,DRAIN-CUSTOM-001,PLUM/DET1/INT1,service_and_cleaning_access,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：毛发网取出、清洁、检修和更换方式。
REQ-DRAINCUST-015,DRAIN-CUSTOM-001,PLUM/DET1/INT1,interface_center_coordinates,unknown,,,,pending,pending,OWNER-PLUM-CUSTOM-DRAIN-20260817,当前仅确认渠道与组合方向,yes,关闭证据：厂家安装图与项目定位；不得推测中心坐标。
REQ-SAN022-016,SAN-022,INT1,finished_outer_depth_and_height,,,,,pending,pending,OWNER-WFIN-VVD-SINKS-20260817,业主只确认 600 mm 宽度,yes,由定制水槽加工图明确；不得采用 VVD 示例水槽或 IFC 包围盒。
REQ-VVD-001,KIT-VVD-FINISH-001,INT1/WFIN,product_family,VVD,,,,user_input,confirmed,OWNER-WFIN-VVD-SINKS-20260817,产品页第 9 页／业主采用,no,产品语言已确认，不等于向 Molteni&C 下单。
REQ-VVD-002,KIT-VVD-FINISH-001,INT1/WFIN,island_structure,Slate,,,,user_input,confirmed,OWNER-WFIN-VVD-SINKS-20260817,VVD_ISLAND finishes,no,
REQ-VVD-003,KIT-VVD-FINISH-001,INT1/WFIN,island_and_wall_base_doors,Nebula steel,,,,user_input,confirmed,OWNER-WFIN-VVD-SINKS-20260817,VVD page 9 finishes,no,
REQ-VVD-004,KIT-VVD-FINISH-001,INT1/WFIN,top_and_backsplash,Travertino titan marble / top 60 mm,,,,user_input,confirmed,OWNER-WFIN-VVD-SINKS-20260817,VVD page 9 finishes; owner backsplash direction,no,产品页中的 external sink w.1200 不适用于本项目。
REQ-VVD-005,KIT-VVD-FINISH-001,INT1/WFIN,thermo_oak_components,pull-out drawers; snack; column doors; glass-door wall unit; side panels; extension doors; no trolley,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,V03、V05、V07；MS／2026-08-18,no,产品页 trolley 被本项目明确删除；GlobalId 1C2NYt_qT35P4jTGTCHJyh 是玻璃门柜，不是无门开放柜。
REQ-VVD-006,KIT-VVD-FINISH-001,INT1/WFIN,pewter_components,metal lacquer side panels; horizontal finger recess; skirting 60 mm; no suspended hood/support,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,V04；MS／2026-08-18,no,删除 2021 产品页悬挂 hood/support；油烟机改由 Sistema 7 四门墙柜项目加工图关闭。
REQ-VVD-007,KIT-VVD-FINISH-001,INT1/WFIN,lighting_shelves,Thermo oak / thickness 36 mm,,,,user_input,confirmed,OWNER-WFIN-VVD-SINKS-20260817,VVD_WALL COMPOSITION,no,
REQ-VVD-008,KIT-VVD-FINISH-001,ELEC/INT1,integrated_lighting,all base units internal LED; Sistema 7 all sides; project lighting designer supplies luminaires to cabinet factory,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,V09；MS／2026-08-18,no,只确认范围和供货协作；准确灯具、功率、色温、驱动器、回路、接线和检修继续由 REQ-VVD-011 关闭。
REQ-VVD-009,KIT-VVD-FINISH-001,INT1/WFIN,project_material_sample_and_batch,,,,,pending,pending,VVD-PRODUCT-SHEET-P9-001,产品页为产品系列参考,yes,由材料供应商提交实物样板、编号、表面和同批次供货声明。
REQ-VVD-010,KIT-VVD-FINISH-001,INT1/WFIN,slab_layout_joints_edge_cutouts,,,,,pending,pending,OWNER-WFIN-VVD-SINKS-20260817,项目加工图尚缺,yes,按项目墙段、设备模板和可采购荒料联合深化。
REQ-VVD-011,KIT-VVD-FINISH-001,ELEC/INT1,led_driver_wiring_and_service,,,,,pending,pending,VVD-PRODUCT-SHEET-P9-001,产品页只列照明范围,yes,由全屋定制/灯光/电气提交功率、色温、驱动器、接线和更换路径。
REQ-VVD-012,KIT-VVD-FINISH-001,INT1/STRUCTURE,shallow_shelf_dimensions_load_fixing,,,,,pending,pending,OWNER-WFIN-VVD-SINKS-20260817,远端墙仅确认浅置物架方向,yes,由 I-501 和全屋定制加工图关闭。
REQ-HVACCTRL-001,HVAC-CTRL-001,RCP1/ELEC,exact_model,PC-P1HEQ,,,,user_input,confirmed,OWNER-HVAC-PC-P1HEQ-20260817,official manual P02037Q / owner input,no,
REQ-HVACCTRL-002,HVAC-CTRL-001,RCP1,existing_control_point_quantity,,5,point,,project_candidate,confirmed,OWNER-HVAC-PC-P1HEQ-20260817,开发商图 5 个 AC 控制点／项目机械提取记录,no,是既有参考点数量，不证明最终系统分组。
REQ-HVACCTRL-003,HVAC-CTRL-001,RCP1/ELEC,maximum_controlled_indoor_units,,6,unit,,official_exact_model,confirmed,HITACHI-PC-P1HEQ-P02037Q-001,PC-P1HEQ 官方安装说明,no,官方上限，不代表本项目采用 6 台群控。
REQ-HVACCTRL-004,HVAC-CTRL-001,ELEC/RCP1,control_wiring,two-core / 1P-0.75 mm² minimum,,,,official_exact_model,confirmed,HITACHI-PC-P1HEQ-P02037Q-001,PC-P1HEQ 官方安装说明,no,项目总长度、端子和屏蔽/金属管条件仍须厂家签认。
REQ-HVACCTRL-005,HVAC-CTRL-001,ELEC/RCP1,minimum_separation_from_power_wiring,,300,mm,,official_exact_model,confirmed,HITACHI-PC-P1HEQ-P02037Q-001,PC-P1HEQ 官方安装说明,no,
REQ-HVACCTRL-006,HVAC-CTRL-001,RCP1,compatibility_with_A01_A06,existing developer-delivered controller operating with existing Hitachi system,,,,site_observed,confirmed,OUTBOUND-FORM-HVAC-20260817,现行 02 表；业主确认精装房原配,no,不再询问兼容性；五点物理映射和最终控制策略分别处理。
REQ-HVACCTRL-007,HVAC-CTRL-001,RCP1/ELEC,five_point_to_indoor_unit_mapping,,,,,pending,pending,OWNER-HVAC-PC-P1HEQ-20260817,开发商图未给点到机组映射,yes,现场逐点核对并与 A01–A06 系统图对账。
REQ-HVACCTRL-008,HVAC-CTRL-001,RCP1/INT1,keep_move_merge_strategy,,,,,pending,pending,OWNER-HVAC-PC-P1HEQ-20260817,装修后控制策略未定,yes,每个点位填写保留/迁移/合并，不重新询问产品型号。
REQ-HVACCTRL-009,HVAC-CTRL-001,ELEC/RCP1,project_terminal_diagram_and_total_length,,,,,pending,pending,HITACHI-PC-P1HEQ-P02037Q-001,官方手册只证明通用要求,yes,由空调厂家提交项目端子图和线长校核。
REQ-HVACCTRL-010,HVAC-CTRL-001,INT1/ELEC,final_panel_coordinates_and_mounting,,,,,pending,pending,OWNER-HVAC-PC-P1HEQ-20260817,最终位置须避开门扇、柜门和收口,yes,现场照片、净宽和底边标高关闭；不得推测中心坐标。
REQ-INTERCOM-001,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,manufacturer,DNAKE／狄耐克,,,,site_observed,confirmed,OWNER-E304-DNAKE-PHOTO-20260817,现场照片正面／版本信息页,no,设备正面品牌标识可见。
REQ-INTERCOM-002,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,system_version,1.6.0 20210615,,,,site_observed,confirmed,OWNER-E304-DNAKE-PHOTO-20260817,现场照片正面／版本信息页,no,仅记录照片拍摄时可见软件版本，不用于反推硬件型号。
REQ-INTERCOM-003,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,application_version,1.1.0 20210615 16M,,,,site_observed,confirmed,OWNER-E304-DNAKE-PHOTO-20260817,现场照片正面／版本信息页,no,仅记录照片拍摄时可见应用版本，不用于反推硬件型号。
REQ-INTERCOM-004,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,exact_model,280M-S3,,,,research_conclusion,confirmed,DNAKE-280M-S3-OFFICIAL-20260819,业主现场照片与官方外观／规格匹配,no,型号不再重复询问；实际端子和供电仍由后续要求关闭。
REQ-INTERCOM-005,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,terminal_diagram_and_existing_wiring,unknown,,,,pending,pending,OWNER-E304-DNAKE-PHOTO-20260817,现有照片未显示该信息,yes,关闭证据：端子与线缆近照、端子定义和现有接法。
REQ-INTERCOM-006,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,property_system_compatibility,unknown,,,,pending,pending,OWNER-E304-DNAKE-PHOTO-20260817,现有照片未显示该信息,yes,关闭证据：物业或门禁维护方书面确认系统角色、兼容与移动限制。
REQ-INTERCOM-007,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,keep_move_integrate_strategy,unknown,,,,pending,pending,OWNER-E304-DNAKE-PHOTO-20260817,现有照片未显示该信息,yes,关闭证据：保留、迁移或接入装修后系统的签认结论。
REQ-INTERCOM-008,ACCESS-INTERCOM-001,ELEC/INT1/NETWORK,final_panel_coordinates_and_mounting,unknown,,,,pending,pending,OWNER-E304-DNAKE-PHOTO-20260817,现有照片未显示该信息,yes,关闭证据：门套完成面后的安装面、净距和底边标高；接口中心坐标不得推测。
REQ-DOOR-OWNER-001,DW-M05,ARCH/INT1/ELEC,selected_official_configuration,official DWG second configuration; concealed ceiling top track; jamb wall parallel to door travel,,,,user_input,confirmed,OUTBOUND-FORM-DOOR-20260817,D03；MS／2026-08-17,no,不推测原厂配置代码；由厂家在 06 表填写准确配置／加工图编号。
REQ-DOOR-OWNER-002,DW-M05,ARCH/INT1/ELEC,finish_direction,white oak / light wood,,,,user_input,confirmed,OUTBOUND-FORM-DOOR-20260817,D03；MS／2026-08-17,no,业主饰面方向已定；准确原厂饰面编号和样板仍待厂家。
REQ-DOOR-OWNER-003,DW-M06,ARCH/INT1/ELEC,service_access,removable end access allowing trolley adjustment and replacement without dismantling main ceiling,,,,user_input,confirmed,OUTBOUND-FORM-DOOR-20260817,D07；MS／2026-08-17,no,具体检修口尺寸和构造由项目加工图关闭。
REQ-DOOR-OWNER-004,DW-M07,ARCH/INT1/ELEC,closed_alignment,align with added wall panel on rear of Senzafine wardrobe,,,,user_input,confirmed,OUTBOUND-FORM-DOOR-20260817,D10；MS／2026-08-17,no,已纠正旧衣柜正面齐平候选；护墙板厚度和收口待加工图。
REQ-DOOR-OWNER-005,CTRL-MASTER-A,ARCH/INT1/ELEC,preferred_installation_surface,primary: remaining fixed wall between master-bedroom and master-bath doors when both open; fallback: left jamb/reveal-panel side,,,,user_input,confirmed,OUTBOUND-FORM-DOOR-20260817,D13；MS／2026-08-17,no,最终安装坐标、净宽、标高和底盒净深保持 unknown，待现场实测。
REQ-HVAC-20260818-001,HVAC-001,HVAC,pipe_insulation_required,yes,,,,official_model_family,confirmed,RCP1-HVAC-IFACE-001,P02010Q p.11,no,官方要求冷媒管和冷凝水管保温。
REQ-HVAC-20260818-002,HVAC-001,HVAC,pipe_insulation_thickness,unknown,,mm,,pending,pending,RCP1-HITACHI-INSULATION-BOUNDARY-20260818,P02010Q 未给厚度,yes,由日立／机电设计按防结露、防火和吊顶净高书面确定。
REQ-HVAC-20260818-003,HVAC-002,HVAC,pipe_insulation_required,yes,,,,official_model_family,confirmed,RCP1-HVAC-IFACE-002,P02010Q p.11,no,官方要求冷媒管和冷凝水管保温。
REQ-HVAC-20260818-004,HVAC-002,HVAC,pipe_insulation_thickness,unknown,,mm,,pending,pending,RCP1-HITACHI-INSULATION-BOUNDARY-20260818,P02010Q 未给厚度,yes,由日立／机电设计按防结露、防火和吊顶净高书面确定。
REQ-APP017-OWNER-20260818-001,APP-017,INT1,stack_order,WG54M7D20W lower; WQ55M7U20W upper,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,S01；MS／2026-08-18,no,上下顺序已关闭。
REQ-APP017-OWNER-20260818-002,APP-017,INT1,cabinet_front,butterfly doors; full appliance extraction retained,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,S07；MS／2026-08-18,no,准确五金、开启包络、通风和收口由柜体加工图关闭。
REQ-APP017-OWNER-20260818-003,APP-017,PLUM,dedicated_wall_drain_product,unknown,,,,pending,pending,OWNER-RESPONSE-HVAC-PLUM-20260818,S05-S07；准确产品未给,yes,须为洗衣排水和干衣冷凝水给出明确接口、标高和检修。
REQ-APP014-OWNER-20260818-001,APP-014,ELEC/PLUM/INT1,socket_service_location,above appliance in accessible dry service compartment; not directly above wet interfaces,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,K02；MS／2026-08-18,no,准确标高、分隔和柜体剖面由 09 表 K02 关闭。
REQ-APP016-RESEARCH-20260818-001,APP-016,ELEC/PLUM,research_candidate_sku,Franke Slim 50 CN / LD370-E01B / 134.0721.210,,,,official_exact_model,candidate,APP-016-FRANKE-SLIM50-CN-RESEARCH-20260818,Franke 中国官方页面,no,研究候选，不是项目已选。
REQ-APP016-RESEARCH-20260818-002,APP-016,ELEC,motor_rating,,0.5,HP,,official_exact_model,candidate,APP-016-FRANKE-SLIM50-CN-RESEARCH-20260818,Franke 中国官方页面,no,只属于研究候选；不得换算成项目额定输入功率。
REQ-VVD-20260818-001,KIT-VVD-FINISH-001,INT1/WFIN,trolley_included,no,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,V03；MS／2026-08-18,no,删除产品页 trolley。
REQ-VVD-20260818-002,KIT-VVD-FINISH-001,INT1/HVAC/ELEC,hood_configuration,integrated in project Sistema 7 four-door glass wall unit; no suspended VVD hood,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,V04；MS／2026-08-18,no,只关闭设计方向。
REQ-VVD-20260818-003,KIT-VVD-FINISH-001,INT1/HVAC/ELEC,integrated_hood_shop_drawing,unknown,,,,pending,pending,MOLTENI-SISTEMA7-ECOKITS-RESEARCH-20260818,官方产品族可行；项目配置未知,yes,须给四门分格、油烟机、风管、散热隔油、防火净距和拆换路径。
REQ-VVD-20260818-004,KIT-VVD-FINISH-001,INT1,glass_door_cabinet_global_id,1C2NYt_qT35P4jTGTCHJyh; glass doors; not open column,,,,site_observed,confirmed,MOLTENI-SISTEMA7-ECOKITS-RESEARCH-20260818,正式 IFC 对象名 Glass Cabinet Frame LP,no,只修正协调语义，不修改正式 IFC。
REQ-SAN022-20260818-001,SAN-022,INT1,under_sink_storage_function,pull-out waste bin and sponge/cleaning storage,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,C06；MS／2026-08-18,no,功能已确认。
REQ-SAN022-20260818-002,SAN-022,INT1,under_sink_storage_product_language,Molteni Eco kits family reference,,,,research_conclusion,candidate,MOLTENI-SISTEMA7-ECOKITS-RESEARCH-20260818,Molteni 官方 Eco kits,no,不证明本项目加工尺寸。
REQ-SAN022-20260818-003,SAN-022,INT1/PLUM,sink_storage_plumbing_shop_drawing,unknown,,,,pending,pending,OUTBOUND-FORM-KITCHEN-20260818,K05,yes,须联合盆体、抽屉、桶体、存水弯、排水、溢水、支撑和检修。
REQ-APP009-20260818-001,APP-009,INT1/PLUM/ELEC,island_layout_relationship,adjacent to APP-010 on one side of SAN-022; existing IFC candidate,,,,research_conclusion,candidate,OUTBOUND-FORM-KITCHEN-20260818,K01,yes,须由柜体图证明软管、柜孔和检修路径。
REQ-APP010-20260818-001,APP-010,INT1/PLUM/ELEC,island_layout_relationship,adjacent to APP-009; one 600 mm module beyond SAN-022,,,,research_conclusion,candidate,OUTBOUND-FORM-KITCHEN-20260818,K01,yes,须由柜体图证明软管、柜孔和检修路径。
REQ-APP014-SLEEVE-20260818-001,APP-014,PLUM/INT1,replaceable_service_sleeve_direction,continuous_pull-through sleeve; install PE tube after fit-out,,,,user_input,candidate,OWNER-APP014-REPLACEABLE-SLEEVE-20260817,owner candidate and evidence boundary,no,业主候选方向；不是已批准施工规格。
REQ-APP014-SLEEVE-20260818-002,APP-014,PLUM/INT1,supplied_tube_material_and_od,unknown,,,,pending,pending,OWNER-APP014-REPLACEABLE-SLEEVE-20260817,owner candidate and evidence boundary,yes,由西门子准确型号资料或书面回复关闭。
REQ-APP014-SLEEVE-20260818-003,APP-014,PLUM/INT1,sleeve_compatibility_and_bend_radius,unknown,,,,pending,pending,OWNER-APP014-REPLACEABLE-SLEEVE-20260817,owner candidate and evidence boundary,yes,不得用网络案例尺寸代填。
REQ-APP014-SLEEVE-20260818-004,APP-014,PLUM/INT1,sleeve_route_end_waterproof_and_leak_visibility,unknown,,,,pending,pending,OWNER-APP014-REPLACEABLE-SLEEVE-20260817,owner candidate and evidence boundary,yes,由 P-201／I-501 联合节点关闭。
REQ-APP014-SLEEVE-20260818-005,APP-014,PLUM/INT1,full_route_pull_through_mockup,required,,,,project_candidate,pending,OWNER-APP014-REPLACEABLE-SLEEVE-20260817,owner candidate and evidence boundary,yes,施工前完成全程抽换样板并留照片。
REQ-APP019-ENVELOPE-20260820-001,APP-019,ELEC/INT1/PLUM,project_clear_width,,500,mm,,research_conclusion,confirmed,OUTBOUND-FORM-KITCHEN-20260818,现行 09 表；家用台面机候选不利包络,no,家用台面机候选不利包络；不是实购设备宽度。
REQ-APP019-ENVELOPE-20260820-002,APP-019,ELEC/INT1/PLUM,project_clear_depth,,450,mm,,research_conclusion,confirmed,OUTBOUND-FORM-KITCHEN-20260818,现行 09 表；家用台面机候选不利包络,no,家用台面机候选不利包络；不是实购设备深度。
REQ-APP019-ENVELOPE-20260820-003,APP-019,ELEC/INT1/PLUM,project_clear_height,,450,mm,,research_conclusion,confirmed,OUTBOUND-FORM-KITCHEN-20260818,现行 09 表；家用台面机候选不利包络,no,家用台面机候选不利包络；不是实购设备高度。
REQ-APP019-ENVELOPE-20260820-004,APP-019,ELEC/INT1/PLUM,minimum_support_load,,20,kg,,research_conclusion,confirmed,OUTBOUND-FORM-KITCHEN-20260818,现行 09 表；家用台面机候选不利包络,no,稳定台面或可取放柜格承重下限。
REQ-APP019-ENVELOPE-20260820-005,APP-019,ELEC/INT1/PLUM,wall_socket_rating,10 A earthed accessible socket,,,,research_conclusion,confirmed,OUTBOUND-FORM-KITCHEN-20260818,现行 09 表；家用台面机候选不利包络,no,最终按实购插头复核；当前家用候选可共用普通厨房小家电回路。
REQ-APP019-ENVELOPE-20260820-006,APP-019,ELEC/INT1/PLUM,water_and_drain_reservation,not required for current domestic candidates,,,,research_conclusion,confirmed,OUTBOUND-FORM-KITCHEN-20260818,现行 09 表；家用台面机候选不利包络,no,若改商用软冰机须重新设计。
REQ-NETAP-TPLINK-20260820-001,NET-AP-R09,NETWORK/ELEC/RCP1,candidate_model,TL-XAP1500GE-PoE/DC 易展版,,,,official_exact_model,candidate,TPLINK-XAP1500GE-OFFICIAL-20260819,TP-Link 官方产品页,no,业主优先方向，非已购。
REQ-NETAP-TPLINK-20260820-002,NET-AP-R09,NETWORK/ELEC/RCP1,body_and_cutout,body Ø184×40 mm; ceiling cutout Ø155 mm,,,,official_exact_model,candidate,TPLINK-XAP1500GE-OFFICIAL-20260819,TP-Link 官方产品页,yes,吊顶深化须保留水晶头弯曲、散热和拆换空间。
REQ-NETAP-TPLINK-20260820-003,NET-AP-R09,NETWORK/ELEC/RCP1,poe_and_power,802.3at PoE; maximum 11.1 W,,,,official_exact_model,candidate,TPLINK-XAP1500GE-OFFICIAL-20260819,TP-Link 官方产品页,yes,用于交换机端口和总 PoE 预算。
REQ-NETAP-R14-TPLINK-20260820-001,NET-AP-R14,NETWORK/ELEC/RCP1,candidate_model,TL-XAP1500GE-PoE/DC 易展版,,,,official_exact_model,candidate,TPLINK-XAP1500GE-OFFICIAL-20260819,TP-Link 官方产品页,no,业主优先方向，非已购。
REQ-NETAP-R14-TPLINK-20260820-002,NET-AP-R14,NETWORK/ELEC/RCP1,body_and_cutout,body Ø184×40 mm; ceiling cutout Ø155 mm,,,,official_exact_model,candidate,TPLINK-XAP1500GE-OFFICIAL-20260819,TP-Link 官方产品页,yes,吊顶深化须保留水晶头弯曲、散热和拆换空间。
REQ-NETAP-R14-TPLINK-20260820-003,NET-AP-R14,NETWORK/ELEC/RCP1,poe_and_power,802.3at PoE; maximum 11.1 W,,,,official_exact_model,candidate,TPLINK-XAP1500GE-OFFICIAL-20260819,TP-Link 官方产品页,yes,用于交换机端口和总 PoE 预算。
REQ-SAN023-001,SAN-023,PROCUREMENT,purchase_status,purchased; transaction successful; quantity 1; delivery not evidenced,,,,owner_order_evidence,confirmed,OWNER-PLUM-FAUCETS-ORDER-IMAGE-20260820,订单截图；2024-12-04,no,关闭采购事实和数量，不证明已收货、原厂身份或安装接口。
REQ-SAN023-002,SAN-023,PLUM/INT1,installation_type_and_finish,concealed wall-mounted basin faucet; brushed gold; twin handle,,,,owner_order_evidence,confirmed,OWNER-PLUM-PURCHASED-FAUCETS-20260820,采购事实与深化边界,no,功能类型和订单所示款式已确认。
REQ-SAN023-003,SAN-023,PLUM,seller_diagram_visible_interface,G1/2 visible; control and spout relationship shown,,,,seller_installation_image,candidate,OWNER-PLUM-MF287-INSTALL-IMAGE-20260820,MF287 卖家尺寸图,no,只记录图上明确可读关系；不据此冻结墙内中心。
REQ-SAN023-004,SAN-023,PROCUREMENT,exact_manufacturer_article_and_sku,unknown,,,,pending,pending,OWNER-PLUM-PURCHASED-FAUCETS-20260820,订单缺准确原厂料号,yes,MF287 是分享标识，不冒充厂家型号。
REQ-SAN023-005,SAN-023,PLUM/INT1,dimension_units_centres_and_valve_envelope,unknown,,,,pending,pending,OWNER-PLUM-MF287-INSTALL-IMAGE-20260820,204cm／200cm 单位不可信,yes,须由卖家在原图确认单位，并补阀体包络、允许埋深、完成面基准和公差。
REQ-SAN023-006,SAN-023,PLUM/INT1,final_room_mapping_and_project_coordinates,unknown,,,,project_candidate,pending,OWNER-PLUM-PURCHASED-FAUCETS-20260820,优先与客卫 Sorgente 协调,yes,项目先完成 I-502／P-202，再由供货方按图复核；接口中心不得推测。
REQ-SAN024-001,SAN-024,PROCUREMENT,purchase_status,purchased; transaction successful; quantity 1; delivery not evidenced,,,,owner_order_evidence,confirmed,OWNER-PLUM-FAUCETS-ORDER-IMAGE-20260820,订单截图；2024-12-04,no,关闭采购事实和数量，不证明已收货、原厂身份或安装接口。
REQ-SAN024-002,SAN-024,PLUM/INT1,installation_type_and_finish,deck-mounted two-hole split basin faucet; brushed-gold half-round style,,,,owner_order_evidence,confirmed,OWNER-PLUM-PURCHASED-FAUCETS-20260820,采购事实与深化边界,no,功能类型和订单所示款式已确认。
REQ-SAN024-003,SAN-024,PROCUREMENT,exact_manufacturer_article_and_sku,unknown,,,,pending,pending,OWNER-PLUM-PURCHASED-FAUCETS-20260820,订单缺准确原厂料号,yes,CZ356 是分享标识，不冒充厂家型号。
REQ-SAN024-004,SAN-024,PLUM/INT1,hole_diameters_centres_and_countertop_range,unknown,,,,pending,pending,OWNER-PLUM-PURCHASED-FAUCETS-20260820,当前无 CZ356 安装图,yes,须补两孔孔径／中心距、允许台面厚度、台下紧固和软管抽换空间。
REQ-SAN024-005,SAN-024,PLUM/INT1,supply_interfaces_and_valve_access,unknown,,,,pending,pending,OWNER-PLUM-PURCHASED-FAUCETS-20260820,当前无 CZ356 安装图,yes,冷热接口、软管、阀门与检修必须进入联合剖面。
REQ-SAN024-006,SAN-024,PLUM/INT1,final_room_mapping_and_project_coordinates,unknown,,,,project_candidate,pending,OWNER-PLUM-PURCHASED-FAUCETS-20260820,优先与主卫 Street 协调,yes,不得套用 Street 官方单 Ø38 mm 孔；由 I-502／P-202 与定制盆加工图关闭。
REQ-SAN025-001,SAN-025,PROCUREMENT,purchase_status,purchased; transaction successful; quantity 1; delivery not evidenced,,,,owner_order_evidence,confirmed,OWNER-PLUM-FAUCETS-ORDER-IMAGE-20260820,订单截图；2024-12-04,no,只购 1 套；订单不证明已收货；不得复制为两个淋浴区。
REQ-SAN025-002,SAN-025,PLUM/INT1,installation_type_and_finish,concealed shower system; brushed-gold wall-outlet style,,,,owner_order_evidence,confirmed,OWNER-PLUM-PURCHASED-FAUCETS-20260820,采购事实与深化边界,no,功能类型和订单所示款式已确认。
REQ-SAN025-003,SAN-025,PLUM,seller_diagram_system_relationship,hot/cold supplies to concealed valve; overhead and hand shower shown,,,,seller_installation_image,candidate,OWNER-PLUM-CZ028-INSTALL-IMAGE-20260820,CZ028 卖家安装关系图,no,只记录系统组成关系，不作为开槽或接口尺寸。
REQ-SAN025-004,SAN-025,PROCUREMENT,exact_manufacturer_article_and_sku,unknown,,,,pending,pending,OWNER-PLUM-PURCHASED-FAUCETS-20260820,订单缺准确原厂料号,yes,CZ028 是分享标识，不冒充厂家型号。
